# ----------------------------------------
# All Web Site Data
# Flat File Report
# 20201001-20210314
# ----------------------------------------

Date,Hour of Day,Organic Searches,AdX Clicks,AdX Coverage,AdX CTR,AdX eCPM,AdX Impressions,AdX Impressions / Session,AdX Monetized Pageviews,AdX Revenue,AdX Revenue / 1000 Sessions,AdX Viewable Impressions %
20201031,2020103110,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201113,2020111315,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201215,2020121513,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201216,2020121620,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201218,2020121809,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201219,2020121910,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201221,2020122108,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201221,2020122114,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201222,2020122213,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201223,2020122312,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201223,2020122314,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201224,2020122407,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201224,2020122408,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201225,2020122515,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201228,2020122807,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201229,2020122908,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201229,2020122912,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201229,2020122915,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210103,2021010315,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210103,2021010318,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210104,2021010408,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210105,2021010517,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210106,2021010610,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210109,2021010909,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210111,2021011110,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210114,2021011414,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210115,2021011515,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210117,2021011714,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210125,2021012508,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210126,2021012615,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210126,2021012618,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210127,2021012715,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210128,2021012819,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210131,2021013110,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210201,2021020115,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210202,2021020215,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210213,2021021309,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210213,2021021313,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210215,2021021508,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210216,2021021612,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210219,2021021908,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210220,2021022007,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210221,2021022113,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210224,2021022414,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210226,2021022608,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210227,2021022704,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210227,2021022707,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210227,2021022710,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210302,2021030218,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210310,2021031008,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210313,2021031313,4,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201004,2020100412,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201004,2020100420,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201005,2020100512,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201005,2020100513,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201006,2020100616,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201008,2020100817,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201010,2020101008,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201010,2020101013,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201010,2020101016,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201012,2020101217,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201012,2020101218,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201013,2020101308,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201013,2020101311,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201014,2020101414,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201015,2020101507,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201016,2020101609,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201016,2020101615,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201017,2020101707,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201017,2020101709,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201017,2020101711,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201019,2020101919,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201020,2020102010,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201020,2020102011,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201102,2020110215,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201105,2020110513,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201108,2020110816,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201114,2020111410,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201118,2020111814,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201119,2020111920,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201120,2020112010,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201122,2020112207,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201122,2020112212,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201123,2020112311,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201127,2020112709,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201130,2020113021,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201203,2020120308,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201205,2020120507,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201205,2020120511,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201207,2020120711,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201208,2020120808,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201208,2020120815,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201209,2020120909,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201211,2020121111,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201212,2020121206,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201212,2020121210,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201213,2020121310,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201213,2020121319,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201215,2020121512,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201215,2020121518,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201218,2020121813,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201218,2020121814,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201218,2020121820,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201219,2020121912,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201220,2020122013,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201221,2020122109,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201221,2020122120,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201222,2020122210,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201222,2020122214,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201223,2020122309,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201223,2020122310,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201223,2020122316,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201223,2020122319,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201226,2020122620,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201227,2020122709,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201227,2020122712,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201227,2020122714,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201227,2020122719,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201227,2020122720,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201228,2020122810,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201228,2020122815,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201228,2020122816,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201228,2020122819,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201228,2020122821,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201229,2020122909,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201229,2020122910,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201229,2020122920,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201229,2020122922,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201230,2020123009,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201230,2020123011,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201230,2020123017,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201231,2020123108,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201231,2020123111,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210101,2021010107,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210101,2021010108,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210102,2021010209,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210102,2021010215,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210102,2021010217,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210102,2021010218,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210103,2021010310,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210103,2021010316,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210104,2021010409,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210104,2021010414,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210104,2021010417,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210104,2021010419,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210106,2021010615,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210107,2021010708,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210107,2021010710,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210108,2021010816,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210109,2021010908,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210109,2021010918,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210110,2021011015,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210110,2021011018,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210112,2021011218,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210113,2021011308,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210113,2021011309,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210113,2021011314,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210114,2021011409,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210116,2021011614,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210118,2021011806,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210118,2021011810,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210119,2021011912,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210120,2021012011,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210121,2021012115,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210122,2021012214,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210124,2021012418,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210125,2021012507,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210125,2021012515,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210126,2021012608,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210126,2021012619,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210127,2021012710,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210128,2021012804,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210129,2021012908,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210130,2021013013,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210131,2021013115,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210201,2021020118,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210205,2021020512,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210206,2021020614,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210207,2021020714,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210208,2021020806,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210208,2021020809,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210208,2021020817,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210209,2021020913,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210209,2021020914,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210209,2021020920,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210210,2021021014,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210210,2021021016,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210211,2021021111,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210211,2021021112,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210211,2021021121,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210212,2021021219,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210214,2021021411,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210215,2021021507,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210216,2021021611,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210216,2021021613,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210217,2021021709,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210219,2021021913,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210220,2021022009,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210222,2021022207,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210222,2021022214,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210223,2021022308,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210224,2021022416,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210224,2021022418,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210225,2021022510,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210225,2021022511,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210225,2021022522,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210226,2021022611,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210226,2021022616,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210227,2021022714,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210228,2021022815,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210228,2021022818,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210301,2021030115,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210302,2021030209,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210302,2021030212,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210305,2021030506,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210305,2021030515,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210306,2021030611,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210306,2021030612,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210307,2021030715,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210309,2021030917,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210309,2021030919,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210311,2021031112,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210312,2021031212,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210312,2021031215,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210312,2021031216,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210313,2021031309,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20210314,2021031408,3,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
20201001,2020100105,2,0,0.00%,0.00%,$0.00,0,0.00,0,$0.00,$0.00,0.00%
